,500.0762,501.0404,502.0046,502.9689,503.9331,504.8973,505.8616,506.8258,507.79,508.7543,509.7185,510.6827,511.647,512.6112,513.5754,514.5397,515.5039,516.4681,517.4324,518.3966,519.3608,520.3251,521.2893,522.2535,523.2178,524.182,525.1462,526.1105,527.0747,528.0389,529.0032,529.9674,530.9316,531.8959,532.8601,533.8243,534.7886,535.7528,536.717,537.6813,538.6455,539.6097,540.574,541.5382,542.5024,543.4667,544.4309,545.3951,546.3594,547.3236,548.2878,549.2521,550.2163,551.1805,552.1448,553.109,554.0732,555.0375,556.0017,556.9659,557.9302,558.8944,559.8586,560.8229,561.7871,562.7513,563.7156,564.6798,565.644,566.6083,567.5725,568.5367,569.501,570.4652,571.4294,572.3937,573.3579,574.3221,575.2864,576.2506,577.2148,578.1791,579.1433,580.1075,581.0718,582.036,583.0002,583.9645,584.9287,585.8929,586.8572,587.8214,588.7856,589.7499,590.7141,591.6783,592.6426,593.6068,594.571,595.5353,596.4995,597.4637,598.428,599.3922,600.3564,601.3207,602.2849,603.2491,604.2134,605.1776,606.1418,607.1061,608.0703,609.0345,609.9988,610.963,611.9272,612.8915,613.8557,614.8199,615.7842,616.7484,617.7126,618.6769,619.6411,620.6053,621.5696,622.5338,623.498,624.4623,625.4265,626.3907,627.355,628.3192,629.2834,630.2477,631.2119,632.1761,633.1404,634.1046,635.0688,636.0331,636.9973,637.9615,638.9258,639.89,640.8542,641.8185,642.7827,643.7469,644.7112,645.6754,646.6396,647.6039,648.5681,649.5323,650.4966,651.4608,652.425,653.3893,654.3535,655.3177,656.282,657.2462,658.2104,659.1747,660.1389,661.1031,662.0674,663.0316,663.9958,664.9601,665.9243,666.8885,667.8528,668.817,669.7813,670.7455,671.7097,672.674,673.6382,674.6024,675.5667,676.5309,677.4951,678.4594,679.4236,680.3878,681.3521,682.3163,683.2805,684.2448,685.209,686.1732,687.1375,688.1017,689.0659,690.0302,690.9944,691.9586,692.9229,693.8871,694.8513,695.8156,696.7798,697.744,698.7083,699.6725,700.6367,701.601,702.5652,703.5294,704.4937,705.4579,706.4221,707.3864,708.3506,709.3148,710.2791,711.2433,712.2075,713.1718,714.136,715.1002,716.0645,717.0287,717.9929,718.9572,719.9214,720.8856,721.8499,722.8141,723.7783,724.7426,725.7068,726.671,727.6353,728.5995,729.5637,730.528,731.4922,732.4564,733.4207,734.3849,735.3491,736.3134,737.2776,738.2418,739.2061,740.1703,741.1345,742.0988,743.063,744.0272,744.9915,745.9557,746.9199,747.8842,748.8484,749.8126,750.7769,751.7411,752.7053,753.6696,754.6338,755.598,756.5623,757.5265,758.4907,759.455,760.4192,761.3834,762.3477,763.3119,764.2761,765.2404,766.2046,767.1688,768.1331,769.0973,770.0615,771.0258,771.99,772.9542,773.9185,774.8827,775.8469,776.8112,777.7754,778.7396,779.7039,780.6681,781.6323,782.5966,783.5608,784.525,785.4893,786.4535,787.4177,788.382,789.3462,790.3104,791.2747,792.2389,793.2031,794.1674,795.1316,796.0958,797.0601,798.0243,798.9885,799.9528,800.917,801.8812,802.8455,803.8097,804.7739,805.7382,806.7024,807.6666,808.6309,809.5951,810.5593,811.5236,812.4878,813.452,814.4163,815.3805,816.3447,817.309,818.2732,819.2374,820.2017,821.1659,822.1301,823.0944,824.0586,825.0228,825.9871,826.9513,827.9155,828.8798,829.844,830.8082,831.7725,832.7367,833.7009,834.6652,835.6294,836.5936,837.5579,838.5221,839.4863,840.4506,841.4148,842.379,843.3433,844.3075,845.2717,846.236,847.2002,848.1644,849.1287,850.0929,851.0571,852.0214,852.9856,853.9498,854.9141,855.8783,856.8425,857.8068,858.771,859.7352,860.6995,861.6637,862.6279,863.5922,864.5564,865.5206,866.4849,867.4491,868.4133,869.3776,870.3418,871.306,872.2703,873.2345,874.1987,875.163,876.1272,877.0914,878.0557,879.0199,879.9841,880.9484,881.9126,882.8768,883.8411,884.8053,885.7695,886.7338,887.698,888.6622,889.6265,890.5907,891.5549,892.5192,893.4834,894.4476,895.4119,896.3761,897.3403,898.3046,899.2688,900.233,901.1973,902.1615,903.1257,904.09,905.0542,906.0184,906.9827,907.9469,908.9111,909.8754,910.8396,911.8038,912.7681,913.7323,914.6965,915.6608,916.625,917.5892,918.5535,919.5177,920.4819,921.4462,922.4104,923.3746,924.3389,925.3031,926.2673,927.2316,928.1958,929.16,930.1243,931.0885,932.0527,933.017,933.9812,934.9454,935.9097,936.8739,937.8381,938.8024,939.7666,940.7308,941.6951,942.6593,943.6235,944.5878,945.552,946.5162,947.4805,948.4447,949.4089,950.3732,951.3374,952.3016,953.2659,954.2301,955.1943,956.1586,957.1228,958.087,959.0513,960.0155,960.9797,961.944,962.9082,963.8724,964.8367,965.8009,966.7651,967.7294,968.6936,969.6578,970.6221,971.5863,972.5505,973.5148,974.479,975.4432,976.4075,977.3717,978.3359,979.3002,980.2644,981.2286,982.1929,983.1571,984.1213,985.0856,986.0498,987.014,987.9783,988.9425,989.9067,990.871,991.8352,992.7994,993.7637,994.7279,995.6921,996.6564,997.6206,998.5848,999.5491,1000.513,1001.4780000000001,1002.442,1003.4060000000001,1004.37,1005.334,1006.299,1007.263,1008.227,1009.191,1010.1560000000001,1011.12,1012.084,1013.048,1014.013,1014.977,1015.941,1016.905,1017.87,1018.834,1019.798,1020.762,1021.7260000000001,1022.691,1023.655,1024.619,1025.583,1026.548,1027.512,1028.476,1029.44,1030.405,1031.369,1032.333,1033.297,1034.261,1035.226,1036.19,1037.154,1038.118,1039.083,1040.047,1041.011,1041.975,1042.94,1043.904,1044.868,1045.8319999999999,1046.797,1047.761,1048.725,1049.6889999999999,1050.653,1051.618,1052.5819999999999,1053.546,1054.51,1055.475,1056.4389999999999,1057.403,1058.367,1059.3319999999999,1060.296,1061.26,1062.224,1063.188,1064.153,1065.117,1066.0810000000001,1067.045,1068.01,1068.974,1069.938,1070.902,1071.867,1072.8310000000001,1073.795,1074.759,1075.724,1076.688,1077.652,1078.616,1079.58,1080.545,1081.509,1082.473,1083.437,1084.402,1085.366,1086.33,1087.2939999999999,1088.259,1089.223,1090.187,1091.151,1092.115,1093.08,1094.0439999999999,1095.008,1095.972,1096.937,1097.901,1098.865,1099.829,1100.7939999999999,1101.758,1102.722,1103.6860000000001,1104.651,1105.615,1106.579,1107.5430000000001,1108.507,1109.472,1110.4360000000001,1111.4,1112.364,1113.329,1114.2930000000001,1115.257,1116.221,1117.1860000000001,1118.15,1119.114,1120.078,1121.042,1122.007,1122.971,1123.935,1124.899,1125.864,1126.828,1127.792,1128.756,1129.721,1130.685,1131.649,1132.613,1133.578,1134.542,1135.506,1136.47,1137.434,1138.399,1139.363,1140.327,1141.2910000000002,1142.256,1143.22,1144.184,1145.1480000000001,1146.113,1147.077,1148.0410000000002,1149.005,1149.969,1150.934,1151.8980000000001,1152.862,1153.826,1154.7910000000002,1155.755,1156.719,1157.683,1158.6480000000001,1159.612,1160.576,1161.54,1162.505,1163.469,1164.433,1165.397,1166.361,1167.326,1168.29,1169.254,1170.218,1171.183,1172.147,1173.111,1174.075,1175.04,1176.004,1176.968,1177.932,1178.896,1179.861,1180.825,1181.789,1182.753,1183.718,1184.682,1185.646,1186.61,1187.575,1188.539,1189.503,1190.4669999999999,1191.432,1192.396,1193.36,1194.3239999999998,1195.288,1196.253,1197.2169999999999,1198.181,1199.145,1200.11,1201.0739999999998,1202.038,1203.002,1203.9669999999999,1204.931,1205.895,1206.859,1207.823,1208.788,1209.752,1210.7160000000001,1211.68,1212.645,1213.609,1214.573,1215.537,1216.502,1217.4660000000001,1218.43,1219.394,1220.359,1221.323,1222.287,1223.251,1224.215,1225.18,1226.144,1227.108,1228.072,1229.037,1230.001,1230.965,1231.9289999999999,1232.894,1233.858,1234.822,1235.786,1236.75,1237.715,1238.6789999999999,1239.643,1240.607,1241.572,1242.536,1243.5,1244.464,1245.4289999999999,1246.393,1247.357,1248.3210000000001,1249.286,1250.25,1251.214,1252.178,1253.142,1254.107,1255.0710000000001,1256.035,1256.999,1257.964,1258.928,1259.892,1260.856,1261.8210000000001,1262.785,1263.749,1264.713,1265.677,1266.642,1267.606,1268.57,1269.5339999999999,1270.499,1271.463,1272.427,1273.391,1274.356,1275.32,1276.2839999999999,1277.248,1278.213,1279.177,1280.141,1281.105,1282.069,1283.0339999999999,1283.998,1284.962,1285.9260000000002,1286.891,1287.855,1288.819,1289.7830000000001,1290.748,1291.712,1292.6760000000002,1293.64,1294.604,1295.569,1296.5330000000001,1297.497,1298.461,1299.4260000000002,1300.39,1301.354,1302.318,1303.2830000000001,1304.247,1305.211,1306.175,1307.14,1308.104,1309.068,1310.032,1310.996,1311.961,1312.925,1313.889,1314.8529999999998,1315.818,1316.7820000000002,1317.746,1318.71,1319.675,1320.639,1321.6029999999998,1322.567,1323.531,1324.496,1325.46,1326.424,1327.388,1328.3529999999998,1329.317,1330.281,1331.245,1332.21,1333.174,1334.138,1335.102,1336.067,1337.031,1337.995,1338.9589999999998,1339.9229999999998,1340.888,1341.852,1342.816,1343.78,1344.745,1345.7089999999998,1346.6729999999998,1347.6370000000002,1348.602,1349.566,1350.53,1351.494,1352.4579999999999,1353.4229999999998,1354.3870000000002,1355.351,1356.315,1357.28,1358.244,1359.2079999999999,1360.172,1361.1370000000002,1362.101,1363.065,1364.029,1364.994,1365.9579999999999,1366.922,1367.886,1368.85,1369.815,1370.779,1371.743,1372.707,1373.672,1374.636,1375.6,1376.5639999999999,1377.529,1378.493,1379.457,1380.421,1381.385,1382.35,1383.3139999999999,1384.2779999999998,1385.2420000000002,1386.207,1387.171,1388.135,1389.099,1390.0639999999999,1391.0279999999998,1391.9920000000002,1392.9560000000001,1393.921,1394.885,1395.849,1396.8129999999999,1397.777,1398.7420000000002,1399.7060000000001,1400.67,1401.634,1402.599,1403.5629999999999,1404.527,1405.491,1406.4560000000001,1407.42,1408.384,1409.348,1410.3129999999999,1411.277,1412.241,1413.205,1414.1689999999999,1415.134,1416.098,1417.0620000000001,1418.026,1418.991,1419.955,1420.9189999999999,1421.8829999999998,1422.848,1423.8120000000001,1424.776,1425.74,1426.704,1427.6689999999999,1428.6329999999998,1429.5970000000002,1430.5610000000001,1431.526,1432.49,1433.454,1434.418,1435.3829999999998,1436.3470000000002,1437.3110000000001,1438.275,1439.24,1440.204,1441.168,1442.132,1443.096,1444.0610000000001,1445.025,1445.989,1446.953,1447.918,1448.882,1449.846,1450.81,1451.775,1452.739,1453.703,1454.6670000000001,1455.631,1456.596,1457.56,1458.524,1459.4879999999998,1460.453,1461.4170000000001,1462.381,1463.345,1464.31,1465.274,1466.2379999999998,1467.2020000000002,1468.1670000000001,1469.131,1470.095,1471.059,1472.023,1472.9879999999998,1473.9520000000002,1474.9160000000002,1475.88,1476.845,1477.809,1478.773,1479.737,1480.7020000000002,1481.6660000000002,1482.63,1483.594,1484.558,1485.523,1486.487,1487.451,1488.415,1489.38,1490.344,1491.308,1492.2720000000002,1493.237,1494.201,1495.165,1496.129,1497.094,1498.058,1499.0220000000002,1499.986,1500.95,1501.915,1502.879,1503.8429999999998,1504.807,1505.7720000000002,1506.736,1507.7,1508.664,1509.629,1510.5929999999998,1511.557,1512.521,1513.485,1514.45,1515.414,1516.378,1517.342,1518.307,1519.271,1520.235,1521.1989999999998,1522.164,1523.128,1524.092,1525.056,1526.021,1526.985,1527.9489999999998,1528.9129999999998,1529.8770000000002,1530.842,1531.806,1532.77,1533.734,1534.6989999999998,1535.6629999999998,1536.6270000000002,1537.5910000000001,1538.556,1539.52,1540.484,1541.4479999999999,1542.412,1543.3770000000002,1544.3410000000001,1545.305,1546.269,1547.234,1548.1979999999999,1549.162,1550.126,1551.0910000000001,1552.055,1553.019,1553.983,1554.9479999999999,1555.912,1556.876,1557.84,1558.8039999999999,1559.769,1560.733,1561.6970000000001,1562.661,1563.626,1564.59,1565.5539999999999,1566.5179999999998,1567.483,1568.4470000000001,1569.411,1570.375,1571.339,1572.3039999999999,1573.2679999999998,1574.2320000000002,1575.1960000000001,1576.161,1577.125,1578.089,1579.0529999999999,1580.0179999999998,1580.9820000000002,1581.9460000000001,1582.91,1583.875,1584.839,1585.8029999999999,1586.767,1587.731,1588.6960000000001,1589.66,1590.624,1591.588,1592.5529999999999,1593.517,1594.481,1595.445,1596.41,1597.374,1598.338,1599.3020000000001,1600.266,1601.231,1602.195,1603.1589999999999,1604.1229999999998,1605.088,1606.0520000000001,1607.016,1607.98,1608.945,1609.9089999999999,1610.8729999999998,1611.8370000000002,1612.8020000000001,1613.766,1614.73,1615.694,1616.658,1617.6229999999998,1618.5870000000002,1619.5510000000002,1620.515,1621.48,1622.444,1623.408,1624.372,1625.3370000000002,1626.3010000000002,1627.265,1628.229,1629.193,1630.158,1631.122,1632.086,1633.05,1634.015,1634.979,1635.943,1636.9070000000002,1637.872,1638.836,1639.8,1640.764,1641.729,1642.693,1643.6570000000002,1644.621,1645.585,1646.55,1647.514,1648.4779999999998,1649.442,1650.4070000000002,1651.371,1652.335,1653.299,1654.264,1655.2279999999998,1656.192,1657.156,1658.12,1659.085,1660.049,1661.013,1661.977,1662.942,1663.906,1664.87,1665.8339999999998,1666.799,1667.763,1668.727,1669.691,1670.656,1671.62,1672.5839999999998,1673.5479999999998,1674.5120000000002,1675.477,1676.441,1677.405,1678.369,1679.3339999999998,1680.2979999999998,1681.2620000000002,1682.226,1683.191,1684.155,1685.119,1686.0829999999999,1687.047,1688.0120000000002,1688.976,1689.94,1690.904,1691.869,1692.8329999999999,1693.797,1694.761,1695.726,1696.69,1697.654,1698.618,1699.5829999999999,1700.547,1701.511,1702.475,1703.4389999999999,1704.404,1705.368,1706.332,1707.296,1708.261,1709.225,1710.1889999999999,1711.1529999999998,1712.118,1713.082,1714.046,1715.01,1715.974,1716.9389999999999,1717.9029999999998,1718.8670000000002,1719.8310000000001,1720.796,1721.76,1722.724,1723.6879999999999,1724.6529999999998,1725.6170000000002,1726.5810000000001,1727.545,1728.51,1729.474,1730.4379999999999,1731.402,1732.366,1733.3310000000001,1734.295,1735.259,1736.223,1737.1879999999999,1738.152,1739.116,1740.08,1741.045,1742.009,1742.973,1743.9370000000001,1744.901,1745.866,1746.83,1747.7939999999999,1748.7579999999998,1749.723,1750.6870000000001,1751.651,1752.615,1753.58,1754.5439999999999,1755.5079999999998,1756.4720000000002,1757.4370000000001,1758.401,1759.365,1760.329,1761.293,1762.2579999999998,1763.2220000000002,1764.1860000000001,1765.15,1766.115,1767.079,1768.043,1769.007,1769.9720000000002,1770.9360000000001,1771.9,1772.864,1773.828,1774.793,1775.757,1776.721,1777.685,1778.65,1779.614,1780.578,1781.5420000000001,1782.507,1783.471,1784.435,1785.399,1786.364,1787.328,1788.2920000000001,1789.256,1790.22,1791.185,1792.149,1793.1129999999998,1794.0770000000002,1795.0420000000001,1796.006,1796.97,1797.934,1798.899,1799.8629999999998,1800.8270000000002,1801.7910000000002,1802.755,1803.72,1804.684,1805.648,1806.612,1807.5770000000002,1808.5410000000002,1809.505,1810.469,1811.434,1812.398,1813.362,1814.326,1815.2910000000002,1816.255,1817.219,1818.183,1819.1470000000002,1820.112,1821.076,1822.04,1823.004,1823.969,1824.933,1825.8970000000002,1826.861,1827.826,1828.79,1829.754,1830.7179999999998,1831.682,1832.6470000000002,1833.611,1834.575,1835.539,1836.504,1837.4679999999998,1838.432,1839.396,1840.361,1841.325,1842.289,1843.253,1844.2179999999998,1845.182,1846.146,1847.11,1848.0739999999998,1849.039,1850.003,1850.967,1851.931,1852.896,1853.86,1854.8239999999998,1855.7879999999998,1856.753,1857.717,1858.681,1859.645,1860.609,1861.5739999999998,1862.5379999999998,1863.5020000000002,1864.4660000000001,1865.431,1866.395,1867.359,1868.3229999999999,1869.2879999999998,1870.2520000000002,1871.2160000000001,1872.18,1873.145,1874.109,1875.0729999999999,1876.037,1877.001,1877.9660000000001,1878.93,1879.894,1880.858,1881.8229999999999,1882.787,1883.751,1884.715,1885.68,1886.644,1887.608,1888.5720000000001,1889.536,1890.501,1891.465,1892.4289999999999,1893.3929999999998,1894.358,1895.3220000000001,1896.286,1897.25,1898.215,1899.1789999999999,1900.1429999999998,1901.1070000000002,1902.0720000000001,1903.036,1904.0,1904.964,1905.9279999999999,1906.8929999999998,1907.8570000000002,1908.8210000000001,1909.785,1910.75,1911.714,1912.6779999999999,1913.642,1914.6070000000002,1915.5710000000001,1916.535,1917.499,1918.464,1919.4279999999999,1920.392,1921.356,1922.32,1923.285,1924.249,1925.213,1926.1770000000001,1927.142,1928.106,1929.07,1930.0339999999999,1930.999,1931.963,1932.9270000000001,1933.891,1934.855,1935.82,1936.7839999999999,1937.7479999999998,1938.7120000000002,1939.6770000000001,1940.641,1941.605,1942.569,1943.5339999999999,1944.4979999999998,1945.4620000000002,1946.4260000000002,1947.391,1948.355,1949.319,1950.283,1951.247,1952.2120000000002,1953.1760000000002,1954.14,1955.104,1956.069,1957.033,1957.997,1958.961,1959.9260000000002,1960.89,1961.854,1962.818,1963.7820000000002,1964.747,1965.711,1966.675,1967.639,1968.604,1969.568,1970.5320000000002,1971.496,1972.461,1973.425,1974.389,1975.3529999999998,1976.318,1977.2820000000002,1978.246,1979.21,1980.174,1981.139,1982.1029999999998,1983.067,1984.031,1984.996,1985.96,1986.924,1987.888,1988.8529999999998,1989.817,1990.781,1991.745,1992.7089999999998,1993.674,1994.638,1995.602,1996.566,1997.531,1998.495,1999.4589999999998
